Fecha Alta,Operación,Provincia,Superficie,Precio Venta
2006-05-29,Alquiler,Tarragona,40,328720
2006-05-29,Venta,Barcelona,228,2203620
2006-05-29,Venta,Girona,202,1524898
2006-05-30,Venta,Barcelona,65,458640
2006-05-30,Venta,Lleida,83,825518
2006-05-30,Venta,Tarragona,181,1438226
2006-05-31,Alquiler,Lleida,86,419250
2006-05-31,Venta,Tarragona,190,1410370
2006-05-31,Venta,Barcelona,156,916500
2006-06-01,Venta,Lleida,234,1305720
2006-06-01,Alquiler,Tarragona,167,685368
2006-06-01,Venta,Lleida,270,1097010
2006-06-02,Alquiler,Barcelona,209,2017268
2006-06-02,Alquiler,Girona,189,1342278
2006-06-02,Venta,Lleida,246,1044762
2006-06-03,Venta,Girona,110,1026300
2006-06-03,Venta,Tarragona,262,1843694
2006-06-03,Venta,Lleida,122,1107028
2006-06-03,Alquiler,Tarragona,91,696696
2006-06-03,Venta,Lleida,224,1705760
2006-06-04,Venta,Barcelona,57,360696
2006-06-04,Venta,Barcelona,260,1616680
2006-06-04,Venta,Girona,129,616878
2006-06-05,Alquiler,Tarragona,211,1126951
2006-06-05,Venta,Tarragona,166,1068376
2006-06-05,Alquiler,Barcelona,173,1251828
2006-06-06,Venta,Lleida,126,1199394
2006-06-06,Alquiler,Lleida,264,1344024
2006-06-06,Alquiler,Tarragona,170,1397060
2006-06-06,Alquiler,Lleida,217,1363411
2006-06-06,Venta,Girona,294,2353176
2006-06-06,Venta,Tarragona,73,395879
2006-06-06,Alquiler,Tarragona,81,405324
2006-06-06,Venta,Lleida,209,1637515
2006-06-06,Venta,Barcelona,215,984915
2006-06-07,Alquiler,Girona,169,1447316
2006-06-07,Alquiler,Lleida,201,1342278
2006-06-07,Alquiler,Tarragona,270,2632500
2006-06-08,Venta,Girona,115,1147585
2006-06-08,Alquiler,Girona,71,378359
2006-06-08,Alquiler,Tarragona,255,2380170
2006-06-09,Alquiler,Lleida,267,2211294
2006-06-10,Alquiler,Tarragona,298,2693026
2006-06-10,Venta,Girona,160,1368480
2006-06-10,Venta,Girona,90,872280
2006-06-10,Alquiler,Tarragona,119,1149897
2006-06-11,Venta,Girona,77,745822
2006-06-11,Venta,Girona,98,918652
2006-06-11,Venta,Barcelona,149,701492
2006-06-11,Alquiler,Tarragona,133,936187
2006-06-11,Alquiler,Barcelona,126,1102500
2006-06-11,Alquiler,Lleida,275,1443750
2006-06-11,Venta,Barcelona,165,1204005
2006-06-11,Alquiler,Girona,231,2069529
2006-06-13,Venta,Tarragona,89,422750
2006-06-13,Venta,Girona,282,2717634
2006-06-13,Venta,Barcelona,245,2090340
2006-06-14,Venta,Lleida,239,2235367
2006-06-15,Alquiler,Girona,161,1027180
2006-06-15,Venta,Lleida,219,958563
2006-06-15,Venta,Girona,204,1267452
2006-06-16,Alquiler,Tarragona,164,1166860
2006-06-16,Venta,Barcelona,146,954986
2006-06-16,Alquiler,Lleida,83,797215
2006-06-16,Venta,Tarragona,280,2384480
2006-06-17,Venta,Barcelona,180,887940
2006-06-17,Venta,Lleida,134,1083256
2006-06-17,Alquiler,Lleida,245,2030805
2006-06-18,Alquiler,Tarragona,45,181170
2006-06-18,Alquiler,Girona,297,2162160
2006-06-18,Venta,Tarragona,248,1826024
2006-06-20,Alquiler,Lleida,63,413910
2006-06-21,Venta,Girona,277,2250348
2006-06-21,Venta,Lleida,212,1736068
2006-06-21,Alquiler,Girona,97,620218
2006-06-21,Alquiler,Barcelona,241,1327669
2006-06-22,Venta,Tarragona,91,885339
2006-06-22,Alquiler,Tarragona,246,2198502
2006-06-23,Alquiler,Tarragona,178,1010862
2006-06-23,Venta,Lleida,298,2458798
2006-06-24,Alquiler,Barcelona,177,718266
2006-06-24,Alquiler,Barcelona,281,1521615
2006-06-24,Alquiler,Barcelona,113,797215
2006-06-25,Alquiler,Tarragona,213,1253505
2006-06-25,Venta,Tarragona,66,373032
2006-06-25,Alquiler,Lleida,155,912330
2006-06-25,Venta,Girona,246,1087812
2006-06-26,Venta,Lleida,99,819621
2006-06-27,Venta,Girona,214,1988702
2006-06-28,Alquiler,Girona,71,320281
2006-06-28,Venta,Lleida,214,1504420
2006-06-30,Alquiler,Girona,68,396780
2006-06-30,Alquiler,Girona,126,536634
2006-06-30,Venta,Lleida,209,1844425
2006-06-30,Venta,Girona,291,2849763
2006-06-30,Venta,Girona,46,373106
2006-07-01,Alquiler,Barcelona,160,774400
2006-07-01,Venta,Girona,212,1691124
2006-07-01,Alquiler,Girona,89,594698
2006-07-01,Alquiler,Lleida,234,1182636
2006-07-02,Venta,Girona,195,1576380
2006-07-02,Alquiler,Tarragona,147,1362984
2006-07-02,Alquiler,Barcelona,163,1298947
2006-07-02,Alquiler,Tarragona,187,1059916
2006-07-03,Alquiler,Lleida,103,517472
2006-07-04,Alquiler,Girona,74,304288
2006-07-04,Alquiler,Barcelona,275,2415325
2006-07-04,Venta,Barcelona,267,2091144
2006-07-04,Venta,Barcelona,250,1298500
2006-07-05,Alquiler,Barcelona,283,1470185
2006-07-06,Alquiler,Barcelona,212,1758964
2006-07-06,Alquiler,Girona,76,546440
2006-07-07,Venta,Girona,136,580856
2006-07-07,Alquiler,Girona,58,350610
2006-07-07,Venta,Girona,144,598320
2006-07-08,Alquiler,Barcelona,245,1284045
2006-07-08,Venta,Girona,103,766320
2006-07-08,Alquiler,Barcelona,155,845370
2006-07-09,Venta,Barcelona,81,654885
2006-07-09,Venta,Barcelona,157,914839
2006-07-10,Alquiler,Lleida,83,503478
2006-07-10,Alquiler,Girona,50,390400
2006-07-10,Venta,Barcelona,93,512430
2006-07-10,Venta,Tarragona,191,1127473
2006-07-10,Venta,Tarragona,169,1154101
2006-07-11,Venta,Lleida,138,668748
2006-07-11,Venta,Barcelona,256,2470912
2006-07-13,Venta,Lleida,58,409712
2006-07-13,Venta,Barcelona,167,888941
2006-07-13,Alquiler,Lleida,290,2702220
2006-07-14,Alquiler,Tarragona,139,879870
2006-07-16,Alquiler,Girona,274,2189534
2006-07-16,Alquiler,Lleida,83,375243
2006-07-16,Venta,Girona,130,1061710
2006-07-16,Venta,Girona,101,889608
2006-07-17,Alquiler,Barcelona,155,950615
2006-07-17,Alquiler,Barcelona,234,1016964
2006-07-17,Alquiler,Girona,244,1315648
2006-07-18,Alquiler,Lleida,252,1889748
2006-07-18,Venta,Barcelona,229,1634373
2006-07-18,Venta,Barcelona,193,1559054
2006-07-18,Alquiler,Barcelona,132,949344
2006-07-19,Alquiler,Lleida,273,2682225
2006-07-19,Venta,Tarragona,213,1359579
2006-07-19,Venta,Girona,150,1076250
2006-07-19,Alquiler,Girona,147,891849
2006-07-20,Venta,Lleida,265,1632930
2006-07-20,Alquiler,Girona,170,1039380
2006-07-21,Venta,Barcelona,258,1700994
2006-07-21,Venta,Girona,68,489600
2006-07-21,Alquiler,Barcelona,91,659022
2006-07-22,Venta,Lleida,259,1626779
2006-07-22,Venta,Barcelona,64,485824
2006-07-22,Venta,Girona,200,1021000
2006-07-23,Alquiler,Lleida,157,1095860
2006-07-23,Venta,Girona,98,497546
2006-07-24,Venta,Barcelona,112,670208
2006-07-24,Alquiler,Lleida,163,1550456
2006-07-24,Alquiler,Tarragona,293,1431891
2006-07-25,Alquiler,Lleida,195,1899690
2006-07-25,Alquiler,Lleida,159,931104
2006-07-26,Alquiler,Girona,123,714999
2006-07-27,Venta,Barcelona,143,1365936
2006-07-27,Alquiler,Tarragona,177,1064301
2006-07-27,Venta,Girona,65,598195
2006-07-28,Venta,Barcelona,294,2618364
2006-07-28,Venta,Tarragona,242,1844282
2006-07-28,Alquiler,Barcelona,239,2199995
2006-07-28,Alquiler,Lleida,282,1170300
2006-07-29,Alquiler,Barcelona,117,610740
2006-07-29,Venta,Lleida,84,769860
2006-07-30,Alquiler,Barcelona,93,867783
2006-07-31,Alquiler,Lleida,102,688092
2006-07-31,Venta,Tarragona,194,1476534
2006-07-31,Alquiler,Lleida,291,2874207
2006-07-31,Alquiler,Lleida,108,1002348
2006-07-31,Alquiler,Tarragona,52,395096
2006-08-01,Venta,Tarragona,277,1232927
2006-08-01,Venta,Girona,97,515555
2006-08-02,Venta,Girona,259,1202537
2006-08-02,Alquiler,Lleida,237,1732233
2006-08-02,Venta,Tarragona,295,1706280
2006-08-03,Alquiler,Tarragona,53,395751
2006-08-03,Venta,Lleida,291,1776555
2006-08-04,Venta,Lleida,186,1527618
2006-08-04,Venta,Tarragona,115,880440
2006-08-06,Venta,Girona,234,1994382
2006-08-06,Alquiler,Tarragona,253,2211979
2006-08-07,Alquiler,Barcelona,169,1673607
2006-08-07,Venta,Girona,249,1422537
2006-08-08,Alquiler,Girona,97,696169
2006-08-08,Venta,Girona,211,1456322
2006-08-08,Venta,Tarragona,78,596778
2006-08-08,Venta,Girona,133,1053227
2006-08-08,Alquiler,Lleida,275,2171950
2006-08-09,Alquiler,Lleida,274,1233000
2006-08-09,Venta,Barcelona,282,2205240
2006-08-10,Venta,Lleida,232,1341656
2006-08-11,Alquiler,Tarragona,268,1984808
2006-08-11,Alquiler,Barcelona,270,1705320
2006-08-11,Alquiler,Barcelona,220,1772540
2006-08-11,Venta,Girona,112,1093456
2006-08-11,Venta,Tarragona,275,1324125
2006-08-12,Alquiler,Barcelona,126,1199394
2006-08-13,Venta,Tarragona,98,957264
2006-08-13,Venta,Barcelona,110,643060
2006-08-13,Alquiler,Girona,297,2909412
2006-08-13,Venta,Lleida,118,891136
2006-08-13,Alquiler,Barcelona,86,733236
2006-08-14,Alquiler,Barcelona,192,1622400
2006-08-14,Alquiler,Tarragona,207,1473219
2006-08-14,Venta,Tarragona,73,395149
2006-08-15,Alquiler,Tarragona,61,563762
2006-08-16,Venta,Girona,81,557604
2006-08-17,Venta,Lleida,179,954249
2006-08-17,Alquiler,Girona,116,1041448
2006-08-19,Venta,Lleida,164,1165548
2006-08-21,Alquiler,Girona,71,336043
2006-08-21,Venta,Barcelona,258,2539236
2006-08-21,Alquiler,Lleida,118,853494
2006-08-21,Venta,Tarragona,84,554148
2006-08-22,Venta,Girona,165,889350
2006-08-22,Alquiler,Barcelona,215,1694630
2006-08-22,Venta,Lleida,99,925749
2006-08-22,Venta,Barcelona,128,996096
2006-08-22,Alquiler,Barcelona,40,380280
2006-08-23,Venta,Barcelona,173,760854
2006-08-23,Venta,Barcelona,41,219145
2006-08-23,Venta,Girona,294,2574558
2006-08-24,Venta,Lleida,214,1114940
2006-08-24,Venta,Tarragona,239,1793695
2006-08-25,Alquiler,Girona,58,326598
2006-08-25,Venta,Tarragona,228,1096452
2006-08-26,Alquiler,Barcelona,61,531493
2006-08-26,Venta,Lleida,269,1971501
2006-08-26,Alquiler,Barcelona,59,307744
2006-08-27,Alquiler,Barcelona,67,506252
2006-08-27,Alquiler,Girona,76,498560
2006-08-28,Alquiler,Tarragona,199,1277381
2006-08-28,Alquiler,Barcelona,146,1287428
2006-08-28,Venta,Girona,220,1230240
2006-08-28,Venta,Girona,263,2173169
2006-08-29,Venta,Barcelona,272,2399312
2006-08-29,Alquiler,Girona,44,380072
2006-08-29,Alquiler,Tarragona,73,354853
2006-08-29,Venta,Tarragona,215,1981440
2006-08-30,Venta,Lleida,233,2200452
2006-08-30,Venta,Girona,186,1695948
2006-08-30,Venta,Tarragona,255,2080290
2006-08-31,Venta,Barcelona,298,2977318
2006-09-01,Alquiler,Barcelona,43,403770
2006-09-01,Venta,Tarragona,70,634130
2006-09-02,Venta,Girona,179,1025491
2006-09-03,Venta,Girona,203,1191610
2006-09-03,Alquiler,Tarragona,158,1553772
2006-09-04,Venta,Barcelona,289,2534241
2006-09-04,Alquiler,Barcelona,221,1556282
2006-09-04,Alquiler,Tarragona,67,613251
2006-09-04,Alquiler,Lleida,171,1176480
2006-09-05,Venta,Tarragona,51,351492
2006-09-05,Alquiler,Girona,242,2326346
2006-09-06,Alquiler,Girona,291,1643568
2006-09-06,Alquiler,Girona,274,2445724
2006-09-07,Venta,Girona,286,2153580
2006-09-07,Alquiler,Tarragona,71,348823
2006-09-07,Venta,Girona,239,1994933
2006-09-07,Alquiler,Girona,53,478431
2006-09-07,Alquiler,Lleida,151,1110907
2006-09-07,Venta,Lleida,224,2076480
2006-09-08,Alquiler,Tarragona,94,407114
2006-09-08,Venta,Tarragona,245,1349705
2006-09-08,Alquiler,Lleida,122,770552
2006-09-09,Venta,Lleida,188,918380
2006-09-09,Venta,Tarragona,48,256992
2006-09-10,Venta,Barcelona,251,2180939
2006-09-10,Alquiler,Lleida,142,680606
2006-09-10,Venta,Lleida,202,874256
2006-09-10,Alquiler,Tarragona,285,1299315
2006-09-11,Venta,Tarragona,100,545100
2006-09-11,Venta,Tarragona,230,1580790
2006-09-12,Alquiler,Lleida,109,591325
2006-09-12,Venta,Lleida,183,920490
2006-09-13,Venta,Barcelona,68,583236
2006-09-13,Venta,Barcelona,294,2885316
2006-09-14,Venta,Lleida,225,1239525
2006-09-14,Alquiler,Tarragona,117,482274
2006-09-15,Venta,Girona,197,1967242
2006-09-15,Venta,Lleida,151,1057755
2006-09-16,Alquiler,Lleida,224,1956864
2006-09-16,Alquiler,Barcelona,72,604440
2006-09-16,Alquiler,Lleida,109,535408
2006-09-17,Alquiler,Tarragona,126,779058
2006-09-18,Venta,Lleida,239,2297985
2006-09-19,Venta,Barcelona,144,672192
2006-09-19,Venta,Lleida,182,1298752
2006-09-19,Venta,Tarragona,137,578688
2006-09-19,Venta,Tarragona,245,1728230
2006-09-19,Venta,Barcelona,164,1040252
2006-09-20,Venta,Barcelona,131,1134984
2006-09-20,Alquiler,Tarragona,208,2066688
2006-09-20,Venta,Tarragona,132,579348
2006-09-21,Venta,Lleida,211,1326135
2006-09-21,Venta,Lleida,257,2121278
2006-09-21,Alquiler,Barcelona,279,1262196
2006-09-22,Venta,Girona,257,2242839
2006-09-22,Venta,Lleida,138,1317210
2006-09-23,Venta,Barcelona,254,2001266
2006-09-23,Alquiler,Girona,134,1088616
2006-09-23,Venta,Girona,261,1475172
2006-09-25,Alquiler,Tarragona,189,958608
2006-09-25,Venta,Lleida,98,458346
2006-09-25,Alquiler,Lleida,41,185976
2006-09-25,Alquiler,Barcelona,110,641080
2006-09-26,Alquiler,Tarragona,77,375067
2006-09-27,Venta,Tarragona,211,1819875
2006-09-27,Venta,Lleida,135,1345545
2006-09-28,Alquiler,Lleida,133,976885
2006-09-28,Venta,Lleida,115,1094225
2006-09-28,Alquiler,Girona,194,1519214
2006-09-29,Venta,Barcelona,216,1734264
2006-09-29,Venta,Barcelona,258,1536906
2006-09-30,Venta,Girona,142,1194078
2006-09-30,Venta,Girona,244,2291404
2006-10-02,Venta,Girona,77,496881
2006-10-02,Alquiler,Girona,72,372672
2006-10-02,Venta,Barcelona,292,1536212
2006-10-02,Alquiler,Girona,271,1780199
2006-10-03,Venta,Barcelona,192,1484544
2006-10-04,Venta,Girona,290,2381770
2006-10-04,Venta,Tarragona,284,2072632
2006-10-04,Venta,Lleida,145,949025
2006-10-04,Venta,Girona,295,1658785
2006-10-05,Venta,Girona,157,1242498
2006-10-05,Venta,Tarragona,95,724090
2006-10-05,Venta,Barcelona,182,896532
2006-10-06,Venta,Tarragona,223,985883
2006-10-06,Venta,Barcelona,272,2008176
2006-10-07,Venta,Girona,51,288966
2006-10-07,Venta,Tarragona,215,1015015
2006-10-07,Venta,Tarragona,123,1211427
2006-10-08,Alquiler,Barcelona,59,552476
2006-10-08,Alquiler,Girona,136,777240
2006-10-08,Venta,Girona,212,1565620
2006-10-08,Venta,Barcelona,99,914463
2006-10-08,Venta,Lleida,217,1770503
2006-10-09,Venta,Girona,250,1370500
2006-10-09,Venta,Girona,57,360582
2006-10-09,Alquiler,Lleida,280,2327080
2006-10-09,Alquiler,Barcelona,191,1345213
2006-10-10,Venta,Lleida,275,2096050
2006-10-10,Alquiler,Tarragona,202,1028988
2006-10-11,Alquiler,Barcelona,178,1319336
2006-10-11,Venta,Barcelona,212,2108128
2006-10-13,Venta,Tarragona,189,1794366
2006-10-13,Venta,Lleida,64,594880
2006-10-13,Venta,Tarragona,244,2429752
2006-10-13,Alquiler,Lleida,117,762606
2006-10-13,Venta,Girona,271,1923558
2006-10-13,Alquiler,Tarragona,271,2621925
2006-10-14,Venta,Barcelona,133,1066527
2006-10-14,Alquiler,Tarragona,293,2560527
2006-10-15,Venta,Girona,206,1659742
2006-10-15,Alquiler,Lleida,83,695789
2006-10-16,Alquiler,Lleida,250,1480500
2006-10-16,Venta,Tarragona,85,839630
2006-10-17,Venta,Barcelona,292,1905300
2006-10-17,Alquiler,Barcelona,128,544896
2006-10-17,Venta,Girona,181,1405465
2006-10-18,Alquiler,Barcelona,92,538568
2006-10-18,Alquiler,Tarragona,166,1573514
2006-10-18,Venta,Tarragona,44,224928
2006-10-18,Venta,Tarragona,234,1438866
2006-10-19,Venta,Lleida,122,817156
2006-10-19,Venta,Lleida,239,1215554
2006-10-21,Alquiler,Tarragona,123,961368
2006-10-21,Alquiler,Lleida,128,1162624
2006-10-22,Venta,Girona,196,1210496
2006-10-22,Venta,Lleida,275,2669425
2006-10-23,Alquiler,Barcelona,242,1250172
2006-10-23,Venta,Lleida,236,1300360
2006-10-23,Venta,Tarragona,187,1513765
2006-10-23,Alquiler,Girona,273,1766310
2006-10-24,Alquiler,Tarragona,187,1469446
2006-10-24,Alquiler,Tarragona,221,1318707
2006-10-24,Alquiler,Girona,224,1126944
2006-10-25,Alquiler,Lleida,137,931463
2006-10-25,Venta,Tarragona,192,1661760
2006-10-26,Venta,Lleida,293,1956068
2006-10-26,Alquiler,Lleida,111,529137
2006-10-26,Venta,Girona,50,466850
2006-10-26,Alquiler,Girona,41,379291
2006-10-26,Venta,Barcelona,53,506256
2006-10-28,Alquiler,Tarragona,247,1107301
2006-10-29,Alquiler,Barcelona,172,1167020
2006-10-29,Alquiler,Girona,125,1041625
2006-10-29,Alquiler,Lleida,245,1240925
2006-10-29,Alquiler,Girona,73,660577
2006-10-29,Venta,Girona,247,1843361
2006-10-29,Alquiler,Tarragona,156,887328
2006-10-30,Alquiler,Lleida,63,416997
2006-10-30,Alquiler,Tarragona,99,455499
2006-10-31,Alquiler,Girona,285,1940565
2006-10-31,Venta,Barcelona,285,1638750
2006-10-31,Venta,Girona,294,2267622
2006-11-01,Alquiler,Tarragona,121,567611
2006-11-01,Alquiler,Tarragona,260,2292160
2006-11-02,Venta,Girona,190,1105230
2006-11-02,Alquiler,Lleida,47,400816
2006-11-02,Venta,Girona,141,821889
2006-11-03,Alquiler,Barcelona,283,2569923
2006-11-03,Alquiler,Lleida,123,963459
2006-11-03,Alquiler,Lleida,141,763938
2006-11-03,Alquiler,Lleida,43,294722
2006-11-03,Alquiler,Barcelona,76,354084
2006-11-03,Alquiler,Girona,275,1623600
2006-11-03,Venta,Girona,67,637103
2006-11-04,Venta,Lleida,130,1186380
2006-11-04,Alquiler,Girona,197,1704050
2006-11-04,Venta,Lleida,292,1427004
2006-11-05,Alquiler,Lleida,208,1269008
2006-11-05,Venta,Lleida,248,1270256
2006-11-05,Alquiler,Barcelona,75,480600
2006-11-05,Alquiler,Barcelona,212,1357648
2006-11-05,Venta,Lleida,246,2345364
2006-11-06,Venta,Lleida,267,1516293
2006-11-07,Venta,Barcelona,136,1262624
2006-11-07,Venta,Girona,67,342705
2006-11-07,Alquiler,Girona,166,1607710
2006-11-07,Venta,Girona,129,722013
2006-11-08,Alquiler,Barcelona,174,799356
2006-11-08,Venta,Girona,124,950832
2006-11-08,Venta,Lleida,165,1355805
2006-11-09,Alquiler,Lleida,295,1767345
2006-11-09,Venta,Girona,127,815467
2006-11-09,Venta,Tarragona,55,238975
2006-11-09,Venta,Barcelona,70,407610
2006-11-09,Alquiler,Lleida,285,2565285
2006-11-09,Alquiler,Lleida,195,1414140
2006-11-10,Alquiler,Girona,201,850029
2006-11-10,Alquiler,Girona,61,265289
2006-11-11,Alquiler,Barcelona,239,1197390
2006-11-11,Alquiler,Lleida,223,1071515
2006-11-12,Venta,Barcelona,72,449064
2006-11-12,Alquiler,Lleida,132,936672
2006-11-13,Venta,Barcelona,262,2517034
2006-11-13,Alquiler,Lleida,186,1464192
2006-11-13,Alquiler,Lleida,173,934200
2006-11-14,Venta,Tarragona,124,1014196
2006-11-14,Alquiler,Lleida,234,979056
2006-11-16,Alquiler,Girona,258,1058832
2006-11-17,Alquiler,Tarragona,214,1771492
2006-11-17,Venta,Girona,105,1045905
2006-11-18,Venta,Girona,51,344811
2006-11-18,Venta,Tarragona,70,598290
2006-11-19,Venta,Girona,135,563760
2006-11-19,Venta,Barcelona,199,1370911
2006-11-20,Alquiler,Girona,149,1454836
2006-11-20,Alquiler,Tarragona,282,1239672
2006-11-20,Alquiler,Lleida,169,720278
2006-11-21,Alquiler,Tarragona,113,879366
2006-11-22,Alquiler,Lleida,128,669056
2006-11-22,Alquiler,Tarragona,228,2081868
2006-11-23,Alquiler,Tarragona,125,1166375
2006-11-23,Alquiler,Lleida,282,1234032
2006-11-24,Venta,Lleida,218,2102174
2006-11-24,Venta,Barcelona,131,1008176
2006-11-24,Alquiler,Tarragona,67,282405
2006-11-24,Venta,Barcelona,185,1635030
2006-11-24,Venta,Tarragona,176,1185536
2006-11-26,Venta,Lleida,265,1820285
2006-11-27,Alquiler,Barcelona,141,1045233
2006-11-27,Venta,Lleida,49,327271
2006-11-27,Alquiler,Girona,99,831204
2006-11-27,Alquiler,Girona,77,360822
2006-11-27,Venta,Tarragona,60,288360
2006-11-28,Alquiler,Tarragona,95,519365
2006-11-28,Alquiler,Tarragona,175,890925
2006-11-28,Venta,Barcelona,49,367206
2006-11-28,Alquiler,Tarragona,197,1165649
2006-11-28,Venta,Lleida,153,1095786
2006-11-29,Venta,Lleida,180,1467360
2006-11-29,Alquiler,Lleida,253,1239700
2006-11-29,Venta,Girona,82,643290
2006-11-29,Venta,Barcelona,230,1847590
2006-11-30,Venta,Lleida,86,707350
2006-11-30,Venta,Girona,44,353628
2006-11-30,Venta,Barcelona,261,1752093
2006-11-30,Alquiler,Lleida,192,1169088
2006-11-30,Venta,Barcelona,219,883446
2006-12-01,Venta,Girona,100,905600
2006-12-02,Venta,Tarragona,114,1078668
2006-12-02,Venta,Barcelona,187,1274218
2006-12-02,Venta,Barcelona,94,789976
2006-12-03,Venta,Barcelona,274,2474220
2006-12-03,Alquiler,Lleida,145,684110
2006-12-04,Venta,Barcelona,261,2198403
2006-12-04,Alquiler,Girona,114,1130424
2006-12-05,Alquiler,Girona,151,693543
2006-12-05,Venta,Lleida,136,1323280
2006-12-06,Venta,Barcelona,186,1367100
2006-12-06,Alquiler,Girona,138,1186524
2006-12-07,Alquiler,Lleida,96,450336
2006-12-07,Alquiler,Tarragona,172,1270908
2006-12-07,Venta,Tarragona,147,1045317
2006-12-07,Alquiler,Lleida,236,2133204
2006-12-07,Alquiler,Girona,251,1528088
2006-12-08,Venta,Barcelona,185,1255595
2006-12-08,Alquiler,Lleida,112,774144
2006-12-08,Alquiler,Girona,59,432411
2006-12-09,Venta,Tarragona,61,258030
2006-12-09,Alquiler,Girona,193,1059956
2006-12-09,Alquiler,Lleida,119,888335
2006-12-10,Venta,Girona,117,575640
2006-12-10,Alquiler,Tarragona,257,2170622
2006-12-11,Venta,Lleida,171,1696149
2006-12-11,Venta,Tarragona,197,1077196
2006-12-11,Venta,Tarragona,242,1246058
2006-12-11,Venta,Barcelona,128,752896
2006-12-12,Alquiler,Barcelona,147,679140
2006-12-12,Venta,Barcelona,43,305128
2006-12-13,Venta,Lleida,198,1094940
2006-12-13,Venta,Girona,109,703159
2006-12-14,Alquiler,Barcelona,200,1385200
2006-12-14,Alquiler,Barcelona,291,2797092
2006-12-15,Alquiler,Tarragona,158,1185790
2006-12-15,Venta,Barcelona,134,1295914
2006-12-15,Venta,Girona,200,1559800
2006-12-15,Alquiler,Tarragona,164,1482068
2006-12-16,Alquiler,Tarragona,48,249072
2006-12-16,Alquiler,Lleida,248,1957960
2006-12-16,Venta,Tarragona,174,1377210
2006-12-16,Alquiler,Girona,152,1147144
2006-12-17,Alquiler,Barcelona,200,1957200
2006-12-17,Alquiler,Barcelona,182,1421056
2006-12-17,Alquiler,Barcelona,72,339192
2006-12-18,Alquiler,Girona,85,670310
2006-12-18,Venta,Tarragona,93,910563
2006-12-19,Venta,Barcelona,200,1407200
2006-12-19,Venta,Barcelona,281,2244066
2006-12-19,Alquiler,Tarragona,215,1408680
2006-12-20,Alquiler,Tarragona,242,1492656
2006-12-20,Venta,Girona,255,1079670
2006-12-20,Venta,Barcelona,48,247584
2006-12-21,Venta,Barcelona,139,562394
2006-12-21,Venta,Lleida,95,776245
2006-12-22,Alquiler,Barcelona,100,835600
2006-12-23,Venta,Tarragona,223,1794927
2006-12-23,Venta,Barcelona,237,1997436
2006-12-23,Venta,Lleida,186,1844190
2006-12-24,Venta,Tarragona,108,903960
2006-12-24,Alquiler,Girona,129,789738
2006-12-24,Venta,Barcelona,263,1403631
2006-12-24,Alquiler,Tarragona,141,1112631
2006-12-25,Alquiler,Lleida,273,1993446
2006-12-25,Alquiler,Girona,226,2041006
2006-12-25,Alquiler,Girona,80,709760
2006-12-26,Alquiler,Girona,211,2086368
2006-12-26,Alquiler,Girona,80,651360
2006-12-26,Alquiler,Girona,219,913449
2006-12-26,Alquiler,Girona,297,2673000
2006-12-27,Alquiler,Girona,287,1882433
2006-12-27,Venta,Tarragona,125,645250
2006-12-28,Alquiler,Girona,292,1751124
2006-12-28,Alquiler,Tarragona,224,1646624
2006-12-28,Venta,Lleida,182,1295840
2006-12-29,Venta,Barcelona,257,1245165
2006-12-30,Venta,Lleida,135,1309365
2006-12-30,Alquiler,Lleida,62,333312
2006-12-30,Alquiler,Tarragona,149,667520
2006-12-30,Alquiler,Barcelona,264,1060488
2006-12-31,Venta,Lleida,69,483828
2006-12-31,Alquiler,Tarragona,64,478272
2006-12-31,Venta,Girona,146,1399264
2007-01-01,Alquiler,Girona,199,1321161
2007-01-01,Alquiler,Barcelona,106,906830
2007-01-02,Alquiler,Lleida,73,592030
2007-01-02,Alquiler,Tarragona,273,1725087
2007-01-04,Alquiler,Lleida,293,2662784
2007-01-04,Alquiler,Lleida,94,821748
2007-01-05,Alquiler,Lleida,167,1335499
2007-01-06,Venta,Girona,247,2398617
2007-01-06,Venta,Lleida,56,486416
2007-01-07,Alquiler,Girona,98,429730
2007-01-07,Alquiler,Lleida,196,904344
2007-01-08,Venta,Tarragona,67,643200
2007-01-08,Venta,Girona,119,571676
2007-01-08,Venta,Lleida,107,885960
2007-01-08,Alquiler,Lleida,269,1520119
2007-01-09,Alquiler,Tarragona,286,1895036
2007-01-09,Venta,Barcelona,196,1022140
2007-01-09,Alquiler,Tarragona,139,862634
2007-01-09,Alquiler,Barcelona,185,1156990
2007-01-09,Alquiler,Lleida,238,1108128
2007-01-09,Venta,Tarragona,90,713250
2007-01-09,Venta,Barcelona,64,610816
2007-01-09,Venta,Lleida,92,709596
2007-01-09,Venta,Lleida,169,1635413
2007-01-10,Alquiler,Barcelona,222,1296258
2007-01-10,Venta,Barcelona,233,1077858
2007-01-10,Alquiler,Barcelona,196,1880032
2007-01-10,Venta,Lleida,256,1934080
2007-01-10,Venta,Girona,57,269724
2007-01-11,Venta,Barcelona,100,440500
2007-01-11,Venta,Barcelona,259,1369333
2007-01-11,Venta,Girona,272,1965472
2007-01-12,Venta,Girona,164,1425488
2007-01-12,Venta,Lleida,152,896800
2007-01-12,Venta,Tarragona,258,2204352
2007-01-13,Alquiler,Barcelona,70,511700
2007-01-13,Venta,Barcelona,217,1578675
2007-01-13,Alquiler,Lleida,87,730452
2007-01-14,Alquiler,Lleida,290,2797050
2007-01-14,Alquiler,Barcelona,289,2427311
