Fecha Alta,Referencia,Tipo,Operación,Provincia,Superficie,Precio Venta,Fecha Venta,Vendedor
2006-09-20,2748,Industrial,Venta,Tarragona,132,579348,2006-12-31,Carmen
2006-09-21,2749,Casa,Venta,Lleida,211,1326135,,
2006-09-21,2750,Parking,Venta,Lleida,257,2121278,2007-02-23,Joaquín
2006-09-22,2752,Local,Venta,Girona,257,2242839,,
2006-09-22,2753,Suelo,Venta,Lleida,138,1317210,2007-01-07,María
2006-09-23,2754,Piso,Venta,Barcelona,254,2001266,2007-02-10,Luisa
2006-09-23,2756,Oficina,Venta,Girona,261,1475172,,
2006-09-25,2758,Piso,Venta,Lleida,98,458346,,
2006-09-27,2762,Local,Venta,Tarragona,211,1819875,,
2006-09-27,2763,Oficina,Venta,Lleida,135,1345545,2007-05-07,Luisa
2006-09-28,2765,Suelo,Venta,Lleida,115,1094225,,
2006-09-29,2767,Industrial,Venta,Barcelona,216,1734264,2007-05-06,Pedro
2006-09-29,2768,Casa,Venta,Barcelona,258,1536906,,
2006-09-30,2769,Casa,Venta,Girona,142,1194078,2007-03-30,Joaquín
2006-09-30,2770,Piso,Venta,Girona,244,2291404,2007-04-23,María
2006-10-02,2771,Industrial,Venta,Girona,77,496881,2007-02-01,Luisa
2006-10-02,2773,Piso,Venta,Barcelona,292,1536212,,
2006-10-03,2775,Local,Venta,Barcelona,192,1484544,,
2006-10-04,2776,Piso,Venta,Girona,290,2381770,2007-03-11,María
2006-10-04,2777,Industrial,Venta,Tarragona,284,2072632,2007-02-02,Joaquín
2006-10-04,2778,Piso,Venta,Lleida,145,949025,2007-01-20,Joaquín
2006-10-04,2779,Casa,Venta,Girona,295,1658785,,
2006-10-05,2780,Industrial,Venta,Girona,157,1242498,2007-03-26,Luisa
2006-10-05,2781,Suelo,Venta,Tarragona,95,724090,,
2006-10-05,2782,Industrial,Venta,Barcelona,182,896532,,
2006-10-06,2783,Local,Venta,Tarragona,223,985883,2007-04-14,Luisa
2006-10-06,2784,Oficina,Venta,Barcelona,272,2008176,,
2006-10-07,2785,Suelo,Venta,Girona,51,288966,,
2006-10-07,2786,Suelo,Venta,Tarragona,215,1015015,2007-03-03,Carmen
2006-10-07,2787,Casa,Venta,Tarragona,123,1211427,2007-04-09,Jesús
2006-10-08,2790,Industrial,Venta,Girona,212,1565620,2007-04-04,María
2006-10-08,2791,Piso,Venta,Barcelona,99,914463,2007-01-22,Jesús
2006-10-08,2792,Local,Venta,Lleida,217,1770503,2007-02-11,Pedro
2006-10-09,2793,Casa,Venta,Girona,250,1370500,,
2006-10-09,2794,Casa,Venta,Girona,57,360582,,
2006-10-10,2797,Parking,Venta,Lleida,275,2096050,,
2006-10-11,2800,Casa,Venta,Barcelona,212,2108128,,
2006-10-13,2801,Suelo,Venta,Tarragona,189,1794366,,
2006-10-13,2802,Oficina,Venta,Lleida,64,594880,2007-04-06,Luisa
2006-10-13,2803,Parking,Venta,Tarragona,244,2429752,2007-01-15,Carmen
2006-10-13,2805,Local,Venta,Girona,271,1923558,2007-04-17,Luisa
2006-10-14,2807,Piso,Venta,Barcelona,133,1066527,2007-04-30,Luisa
2006-10-15,2809,Parking,Venta,Girona,206,1659742,2007-03-08,Jesús
2006-10-16,2812,Local,Venta,Tarragona,85,839630,,
2006-10-17,2813,Industrial,Venta,Barcelona,292,1905300,2007-03-12,Carmen
2006-10-17,2815,Local,Venta,Girona,181,1405465,,
2006-10-18,2818,Casa,Venta,Tarragona,44,224928,,
2006-10-18,2819,Oficina,Venta,Tarragona,234,1438866,,
2006-10-19,2820,Local,Venta,Lleida,122,817156,,
2006-10-19,2821,Casa,Venta,Lleida,239,1215554,2007-05-03,Luisa
2006-10-22,2824,Parking,Venta,Girona,196,1210496,,
2006-10-22,2825,Casa,Venta,Lleida,275,2669425,2007-03-23,Jesús
2006-10-23,2827,Oficina,Venta,Lleida,236,1300360,,
2006-10-23,2828,Parking,Venta,Tarragona,187,1513765,,
2006-10-25,2834,Piso,Venta,Tarragona,192,1661760,,
2006-10-26,2835,Local,Venta,Lleida,293,1956068,2007-05-03,Jesús
2006-10-26,2837,Industrial,Venta,Girona,50,466850,,
2006-10-26,2839,Local,Venta,Barcelona,53,506256,,
2006-10-29,2845,Industrial,Venta,Girona,247,1843361,2007-01-30,Pedro
2006-10-31,2850,Parking,Venta,Barcelona,285,1638750,2007-05-04,Carmen
2006-10-31,2851,Oficina,Venta,Girona,294,2267622,,
2006-11-02,2854,Casa,Venta,Girona,190,1105230,,
2006-11-02,2856,Casa,Venta,Girona,141,821889,,
2006-11-03,2863,Industrial,Venta,Girona,67,637103,2007-04-26,Pedro
2006-11-04,2864,Oficina,Venta,Lleida,130,1186380,2007-03-06,Jesús
2006-11-04,2866,Piso,Venta,Lleida,292,1427004,,
2006-11-05,2868,Oficina,Venta,Lleida,248,1270256,,
2006-11-05,2871,Industrial,Venta,Lleida,246,2345364,,
2006-11-06,2872,Parking,Venta,Lleida,267,1516293,2007-02-21,Joaquín
2006-11-07,2873,Industrial,Venta,Barcelona,136,1262624,2007-03-27,Carmen
2006-11-07,2874,Oficina,Venta,Girona,67,342705,,
2006-11-07,2876,Casa,Venta,Girona,129,722013,2007-03-18,Carmen
2006-11-08,2878,Parking,Venta,Girona,124,950832,,
2006-11-08,2879,Oficina,Venta,Lleida,165,1355805,,
2006-11-09,2881,Local,Venta,Girona,127,815467,2007-04-25,Pedro
2006-11-09,2882,Piso,Venta,Tarragona,55,238975,,
2006-11-09,2883,Casa,Venta,Barcelona,70,407610,,
2006-11-12,2890,Industrial,Venta,Barcelona,72,449064,,
2006-11-13,2892,Industrial,Venta,Barcelona,262,2517034,,
2006-11-14,2895,Suelo,Venta,Tarragona,124,1014196,,
2006-11-17,2899,Industrial,Venta,Girona,105,1045905,2007-04-24,Joaquín
2006-11-18,2900,Suelo,Venta,Girona,51,344811,,
2006-11-18,2901,Casa,Venta,Tarragona,70,598290,,
2006-11-19,2902,Parking,Venta,Girona,135,563760,2007-03-13,Pedro
2006-11-19,2903,Piso,Venta,Barcelona,199,1370911,,
2006-11-24,2912,Local,Venta,Lleida,218,2102174,,
2006-11-24,2913,Parking,Venta,Barcelona,131,1008176,,
2006-11-24,2915,Parking,Venta,Barcelona,185,1635030,,
2006-11-24,2916,Suelo,Venta,Tarragona,176,1185536,,
2006-11-26,2917,Local,Venta,Lleida,265,1820285,,
2006-11-27,2919,Parking,Venta,Lleida,49,327271,,
2006-11-27,2922,Suelo,Venta,Tarragona,60,288360,2007-03-25,Jesús
2006-11-28,2925,Casa,Venta,Barcelona,49,367206,2007-04-03,Jesús
2006-11-28,2927,Oficina,Venta,Lleida,153,1095786,,
2006-11-29,2928,Oficina,Venta,Lleida,180,1467360,,
2006-11-29,2930,Parking,Venta,Girona,82,643290,,
2006-11-29,2931,Local,Venta,Barcelona,230,1847590,,
2006-11-30,2932,Piso,Venta,Lleida,86,707350,,
2006-11-30,2933,Parking,Venta,Girona,44,353628,,
2006-11-30,2934,Casa,Venta,Barcelona,261,1752093,,
2006-11-30,2936,Casa,Venta,Barcelona,219,883446,,
2006-12-01,2937,Piso,Venta,Girona,100,905600,2007-05-07,Joaquín
2006-12-02,2938,Oficina,Venta,Tarragona,114,1078668,2007-03-31,Jesús
2006-12-02,2939,Parking,Venta,Barcelona,187,1274218,,
2006-12-02,2940,Local,Venta,Barcelona,94,789976,2007-03-08,María
2006-12-03,2941,Piso,Venta,Barcelona,274,2474220,,
2006-12-04,2943,Piso,Venta,Barcelona,261,2198403,2007-03-09,Joaquín
2006-12-05,2946,Piso,Venta,Lleida,136,1323280,,
2006-12-06,2947,Suelo,Venta,Barcelona,186,1367100,,
2006-12-07,2951,Parking,Venta,Tarragona,147,1045317,,
2006-12-08,2954,Local,Venta,Barcelona,185,1255595,,
2006-12-09,2957,Piso,Venta,Tarragona,61,258030,,
2006-12-10,2960,Industrial,Venta,Girona,117,575640,,
2006-12-11,2962,Oficina,Venta,Lleida,171,1696149,,
2006-12-11,2963,Piso,Venta,Tarragona,197,1077196,2007-04-12,María
2006-12-11,2964,Local,Venta,Tarragona,242,1246058,,
2006-12-11,2965,Local,Venta,Barcelona,128,752896,,
2006-12-12,2967,Casa,Venta,Barcelona,43,305128,,
2006-12-13,2968,Industrial,Venta,Lleida,198,1094940,2007-03-25,Joaquín
2006-12-13,2969,Industrial,Venta,Girona,109,703159,,
2006-12-15,2973,Casa,Venta,Barcelona,134,1295914,,
2006-12-15,2974,Piso,Venta,Girona,200,1559800,2007-04-23,Joaquín
2006-12-16,2978,Piso,Venta,Tarragona,174,1377210,,
2006-12-18,2984,Suelo,Venta,Tarragona,93,910563,,
2006-12-19,2985,Parking,Venta,Barcelona,200,1407200,,
2006-12-19,2986,Casa,Venta,Barcelona,281,2244066,2007-03-26,Joaquín
2006-12-20,2989,Local,Venta,Girona,255,1079670,,
2006-12-20,2990,Suelo,Venta,Barcelona,48,247584,2007-04-08,Joaquín
2006-12-21,2991,Parking,Venta,Barcelona,139,562394,,
2006-12-21,2992,Parking,Venta,Lleida,95,776245,2007-04-15,Luisa
2006-12-23,2994,Piso,Venta,Tarragona,223,1794927,,
2006-12-23,2995,Parking,Venta,Barcelona,237,1997436,,
2006-12-23,2996,Parking,Venta,Lleida,186,1844190,,
2006-12-24,2997,Suelo,Venta,Tarragona,108,903960,,
2006-12-24,2999,Suelo,Venta,Barcelona,263,1403631,,
2006-12-27,3009,Oficina,Venta,Tarragona,125,645250,,
2006-12-28,3012,Parking,Venta,Lleida,182,1295840,,
2006-12-29,3013,Oficina,Venta,Barcelona,257,1245165,,
2006-12-30,3014,Casa,Venta,Lleida,135,1309365,,
2006-12-31,3018,Oficina,Venta,Lleida,69,483828,2007-05-05,Pedro
2006-12-31,3020,Parking,Venta,Girona,146,1399264,,
2007-01-06,3028,Parking,Venta,Girona,247,2398617,,
2007-01-06,3029,Oficina,Venta,Lleida,56,486416,,
2007-01-08,3032,Casa,Venta,Tarragona,67,643200,,
2007-01-08,3033,Industrial,Venta,Girona,119,571676,,
2007-01-08,3034,Suelo,Venta,Lleida,107,885960,,
2007-01-09,3037,Oficina,Venta,Barcelona,196,1022140,,
2007-01-09,3041,Oficina,Venta,Tarragona,90,713250,,
2007-01-09,3042,Parking,Venta,Barcelona,64,610816,,
2007-01-09,3043,Local,Venta,Lleida,92,709596,2007-04-17,Carmen
2007-01-09,3044,Oficina,Venta,Lleida,169,1635413,,
2007-01-10,3046,Parking,Venta,Barcelona,233,1077858,2007-04-30,María
2007-01-10,3048,Local,Venta,Lleida,256,1934080,,
2007-01-10,3049,Suelo,Venta,Girona,57,269724,,
2007-01-11,3050,Oficina,Venta,Barcelona,100,440500,,
2007-01-11,3051,Casa,Venta,Barcelona,259,1369333,,
2007-01-11,3052,Local,Venta,Girona,272,1965472,,
2007-01-12,3053,Piso,Venta,Girona,164,1425488,,
2007-01-12,3054,Casa,Venta,Lleida,152,896800,,
2007-01-12,3055,Piso,Venta,Tarragona,258,2204352,,
2007-01-13,3057,Suelo,Venta,Barcelona,217,1578675,,
2007-01-14,3062,Industrial,Venta,Tarragona,62,373240,,
2007-01-15,3064,Piso,Venta,Barcelona,120,761520,,
2007-01-15,3065,Parking,Venta,Tarragona,230,1486030,,
2007-01-16,3067,Piso,Venta,Barcelona,256,1856000,,
2007-01-17,3069,Industrial,Venta,Tarragona,273,1230684,,
2007-01-18,3070,Parking,Venta,Girona,243,1857735,,
2007-01-19,3073,Suelo,Venta,Tarragona,236,1598664,,
2007-01-20,3075,Industrial,Venta,Girona,56,485240,,
2007-01-20,3078,Industrial,Venta,Barcelona,239,1517889,,
2007-01-22,3083,Piso,Venta,Girona,232,1511944,,
2007-01-23,3086,Suelo,Venta,Tarragona,67,657270,,
2007-01-23,3087,Parking,Venta,Lleida,59,268332,,
2007-01-23,3088,Local,Venta,Lleida,204,1677492,,
2007-01-23,3089,Industrial,Venta,Girona,164,1494204,,
2007-01-24,3090,Local,Venta,Tarragona,285,2321325,,
2007-01-25,3091,Suelo,Venta,Tarragona,212,1896340,,
2007-01-26,3093,Industrial,Venta,Tarragona,216,1554336,,
2007-01-27,3096,Industrial,Venta,Lleida,269,2189122,,
2007-01-29,3100,Parking,Venta,Barcelona,230,1445090,,
2007-01-29,3101,Oficina,Venta,Lleida,273,2148783,,
2007-01-31,3103,Suelo,Venta,Barcelona,101,921827,,
2007-02-02,3111,Oficina,Venta,Barcelona,102,860676,,
2007-02-02,3112,Suelo,Venta,Barcelona,124,684356,,
2007-02-03,3115,Parking,Venta,Lleida,211,1528906,,
2007-02-04,3116,Oficina,Venta,Lleida,71,285136,,
2007-02-04,3117,Suelo,Venta,Girona,160,1431040,,
2007-02-05,3118,Piso,Venta,Tarragona,283,2449082,,
2007-02-06,3119,Industrial,Venta,Barcelona,113,952929,,
2007-02-06,3122,Industrial,Venta,Barcelona,105,496020,,
2007-02-08,3123,Parking,Venta,Tarragona,42,185010,,
2007-02-10,3125,Piso,Venta,Barcelona,119,688058,,
2007-02-10,3126,Oficina,Venta,Tarragona,297,2902284,,
2007-02-10,3128,Local,Venta,Lleida,201,1817442,,
2007-02-11,3131,Suelo,Venta,Lleida,149,839913,,
2007-02-11,3132,Parking,Venta,Barcelona,54,521910,,
2007-02-12,3134,Local,Venta,Tarragona,195,1468740,,
2007-02-12,3136,Local,Venta,Barcelona,82,417626,,
2007-02-17,3143,Piso,Venta,Girona,241,979183,,
2007-02-17,3145,Oficina,Venta,Girona,234,1789866,,
2007-02-18,3147,Industrial,Venta,Girona,177,1325730,,
2007-02-18,3148,Industrial,Venta,Tarragona,210,1855770,,
2007-02-18,3149,Piso,Venta,Girona,81,324648,,
2007-02-19,3150,Casa,Venta,Tarragona,198,1158894,,
2007-02-19,3152,Casa,Venta,Barcelona,61,260775,,
2007-02-19,3153,Casa,Venta,Girona,115,1040635,,
2007-02-20,3154,Casa,Venta,Barcelona,281,1527516,,
2007-02-20,3155,Industrial,Venta,Lleida,65,590785,,
2007-02-21,3156,Piso,Venta,Lleida,167,858714,,
2007-02-22,3158,Local,Venta,Barcelona,267,1127274,,
2007-02-22,3159,Oficina,Venta,Tarragona,43,305945,,
2007-02-22,3160,Industrial,Venta,Lleida,238,992698,,
2007-02-23,3161,Parking,Venta,Lleida,116,648092,,
2007-02-23,3162,Industrial,Venta,Barcelona,261,2186658,,
2007-02-23,3164,Suelo,Venta,Tarragona,256,1175040,,
2007-02-24,3165,Local,Venta,Lleida,182,1433796,,
2007-02-24,3166,Suelo,Venta,Barcelona,87,348696,,
2007-02-25,3168,Parking,Venta,Lleida,291,1374975,,
2007-02-26,3170,Suelo,Venta,Lleida,168,1576848,,
2007-02-26,3171,Oficina,Venta,Girona,89,684588,,
2007-02-26,3172,Casa,Venta,Girona,163,1478573,,
2007-02-27,3173,Suelo,Venta,Barcelona,279,1395837,,
2007-02-28,3177,Piso,Venta,Girona,128,801408,,
2007-03-01,3180,Piso,Venta,Girona,174,1615068,,
2007-03-03,3183,Oficina,Venta,Tarragona,61,606279,,
2007-03-03,3185,Industrial,Venta,Barcelona,251,1913624,,
2007-03-04,3186,Industrial,Venta,Lleida,221,1583686,,
2007-03-05,3190,Parking,Venta,Barcelona,213,1324008,,
2007-03-05,3192,Piso,Venta,Barcelona,280,2439640,,
2007-03-07,3193,Industrial,Venta,Girona,282,2019120,,
2007-03-07,3195,Suelo,Venta,Lleida,185,1109075,,
2007-03-09,3202,Oficina,Venta,Barcelona,298,1360966,,
2007-03-09,3204,Parking,Venta,Lleida,61,350872,,
2007-03-10,3205,Suelo,Venta,Girona,121,870837,,
2007-03-11,3208,Parking,Venta,Tarragona,123,1083261,,
2007-03-12,3210,Local,Venta,Tarragona,136,997968,,
2007-03-13,3212,Local,Venta,Lleida,49,425173,,
2007-03-14,3214,Suelo,Venta,Tarragona,188,1607588,,
2007-03-14,3215,Industrial,Venta,Tarragona,104,522912,,
2007-03-14,3216,Casa,Venta,Lleida,63,319347,,
2007-03-14,3217,Industrial,Venta,Girona,161,1020257,,
2007-03-14,3218,Piso,Venta,Tarragona,93,812913,,
2007-03-15,3220,Oficina,Venta,Lleida,118,905532,,
2007-03-16,3222,Parking,Venta,Girona,138,1034034,,
2007-03-16,3224,Industrial,Venta,Lleida,192,1242624,,
2007-03-16,3225,Casa,Venta,Tarragona,173,1456487,,
2007-03-16,3226,Local,Venta,Tarragona,145,1128390,,
2007-03-17,3227,Suelo,Venta,Tarragona,162,720576,,
2007-03-17,3228,Piso,Venta,Tarragona,53,325420,,
2007-03-18,3232,Industrial,Venta,Tarragona,44,306020,,
2007-03-19,3233,Oficina,Venta,Barcelona,110,713680,,
2007-03-20,3237,Oficina,Venta,Lleida,102,470118,,
2007-03-20,3239,Local,Venta,Barcelona,159,1056714,,
2007-03-22,3243,Suelo,Venta,Girona,135,1096470,,
2007-03-23,3246,Parking,Venta,Barcelona,144,1035648,,
2007-03-23,3247,Oficina,Venta,Barcelona,95,940310,,
2007-03-23,3248,Piso,Venta,Barcelona,135,1298025,,
2007-03-23,3249,Suelo,Venta,Tarragona,41,192290,,
2007-03-24,3251,Parking,Venta,Girona,60,366780,,
2007-03-24,3253,Casa,Venta,Girona,172,1389072,,
2007-03-26,3255,Oficina,Venta,Girona,221,1194726,,
2007-03-27,3258,Local,Venta,Barcelona,182,777868,,
2007-03-27,3261,Industrial,Venta,Lleida,269,1674794,,
2007-03-30,3265,Parking,Venta,Girona,51,393057,,
2007-03-31,3267,Casa,Venta,Barcelona,199,1682346,,
2007-04-02,3271,Parking,Venta,Tarragona,119,1056839,,
2007-04-02,3274,Local,Venta,Lleida,117,898209,,
2007-04-03,3275,Casa,Venta,Barcelona,42,417564,,
2007-04-03,3276,Oficina,Venta,Girona,71,591004,,
2007-04-04,3277,Parking,Venta,Lleida,197,1802156,,
2007-04-05,3279,Oficina,Venta,Lleida,116,845640,,
2007-04-06,3280,Industrial,Venta,Tarragona,163,761536,,
2007-04-07,3283,Oficina,Venta,Girona,279,2384334,,
2007-04-07,3284,Local,Venta,Lleida,162,1517292,,
2007-04-09,3289,Parking,Venta,Lleida,296,2914416,,
2007-04-10,3291,Piso,Venta,Lleida,158,1567834,,
2007-04-11,3295,Parking,Venta,Girona,123,1088181,,
2007-04-11,3296,Industrial,Venta,Barcelona,89,414829,,
2007-04-12,3298,Suelo,Venta,Tarragona,282,2689434,,
2007-04-12,3304,Piso,Venta,Girona,128,1270400,,
2007-04-13,3305,Industrial,Venta,Tarragona,244,1026508,,
2007-04-14,3306,Local,Venta,Lleida,200,1760000,,
2007-04-14,3307,Parking,Venta,Girona,221,1533077,,
2007-04-16,3308,Local,Venta,Tarragona,286,1180036,,
2007-04-16,3309,Piso,Venta,Tarragona,140,760620,,
2007-04-18,3314,Casa,Venta,Barcelona,284,1808512,,
2007-04-18,3315,Industrial,Venta,Tarragona,179,1386892,,
2007-04-20,3317,Casa,Venta,Girona,247,1804088,,
2007-04-21,3319,Industrial,Venta,Tarragona,114,540018,,
2007-04-23,3322,Local,Venta,Barcelona,44,180048,,
2007-04-23,3323,Piso,Venta,Barcelona,283,2686236,,
2007-04-24,3324,Oficina,Venta,Barcelona,136,807432,,
2007-04-26,3328,Suelo,Venta,Lleida,55,355135,,
2007-04-26,3329,Piso,Venta,Barcelona,264,2517504,,
2007-04-27,3330,Parking,Venta,Barcelona,88,612568,,
2007-04-27,3331,Local,Venta,Girona,110,845790,,
2007-04-29,3332,Oficina,Venta,Lleida,190,1031320,,
2007-04-30,3335,Suelo,Venta,Tarragona,78,740688,,
2007-04-30,3337,Parking,Venta,Lleida,254,2140712,,
